station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
1122626,1122626,NIIZEKI,,,11226,15,niigata akiha-ku niigata-shi oseki,139.162508,37.768096,,,0,1122626
1122627,1122627,HIGASHINIITSU,,,11226,15,niigata akiha-ku niigata-shi takiyacho,139.143768,37.787638,,,0,1122627
1122628,1121401,NIITSU,,,11226,15,niigata akiha-ku niigata-shi niitsu honcho,139.121445,37.800383,,,0,1122628
1122701,1122515,AIZUWAKAMATSU,,,11227,7,fukushima aizuwakamatsu-shi ekimaemachi,139.930159,37.508824,,,0,1122701
1122702,1122702,NANOKAMACHI,,,11227,7,fukushima aizuwakamatsu-shi nanokamachi,139.918958,37.50121,,,0,1122702
1122703,1122703,NISHIWAKAMATSU,,,11227,7,fukushima aizuwakamatsu-shi zaimokumachi,139.914172,37.486034,,,0,1122703
1122704,1122704,AIZUHONGO,,,11227,7,fukushima aizuwakamatsu-shi kitaaizumachi kamiyonezuka,139.892987,37.463488,,,0,1122704
1122705,1122705,AIZUTAKADA,,,11227,7,fukushima aizumisato-machi onuma-gun yachi,139.841266,37.470839,,,0,1122705
1122706,1122706,NEGISHI,,,11227,7,fukushima aizumisato-machi onuma-gun yoneta,139.828603,37.501885,,,0,1122706
1122707,1122707,SHINTSURU,,,11227,7,fukushima aizumisato-machi onuma-gun tachiishida,139.828499,37.517161,,,0,1122707
1122708,1122708,WAKAMIYA,,,11227,7,fukushima aizubange-machi kawanuma-gun,139.828321,37.535243,,,0,1122708
1122709,1122709,AIZUBANGE,,,11227,7,fukushima aizubange-machi kawanuma-gun gotanda,139.821509,37.556695,,,0,1122709
1122710,1122710,TODERA,,,11227,7,fukushima aizubange-machi kawanuma-gun ketanomiya,139.785241,37.569368,,,0,1122710
1122711,1122711,AIZUSAKAMOTO,,,11227,7,fukushima aizubange-machi kawanuma-gun sakamoto,139.756802,37.553266,,,0,1122711
1122712,1122712,AIZUYANAIZU,,,11227,7,fukushima yanaizu-machi kawanuma-gun yanaizu,139.723817,37.538664,,,0,1122712
1122713,1122713,GODO,,,11227,7,fukushima yanaizu-machi kawanuma-gun godo,139.709911,37.51636,,,0,1122713
1122714,1122714,TAKIYA,,,11227,7,fukushima yanaizu-machi kawanuma-gun godo,139.69799,37.494315,,,0,1122714
1122715,1122715,AIZUHINOHARA,,,11227,7,fukushima mishima-machi onuma-gun hinohara,139.679382,37.491664,,,0,1122715
1122716,1122716,AIZUNISHIKATA,,,11227,7,fukushima mishima-machi onuma-gun nairi,139.661528,37.480937,,,0,1122716
1122717,1122717,AIZUMIYASHITA,,,11227,7,fukushima mishima-machi onuma-gun miyashita,139.647102,37.471169,,,0,1122717
1122718,1122718,HAYATO,,,11227,7,fukushima mishima-machi onuma-gun hayato,139.593605,37.469953,,,0,1122718
1122719,1122719,AIZUMIZUNUMA,,,11227,7,fukushima kaneyama-machi onuma-gun mizunuma,139.560733,37.483026,,,0,1122719
1122720,1122720,AIZUNAKAGAWA,,,11227,7,fukushima kaneyama-machi onuma-gun nakagawa,139.532135,37.473785,,,0,1122720
1122721,1122721,AIZUKAWAGUCHI,,,11227,7,fukushima kaneyama-machi onuma-gun kawaguchi,139.52384,37.455076,,,0,1122721
1122722,1122722,HOMMYO,,,11227,7,fukushima kaneyama-machi onuma-gun honna,139.49882,37.44476,,,0,1122722
1122723,1122723,AIZUKOSUGAWA,,,11227,7,fukushima kaneyama-machi onuma-gun kosugawa,139.469405,37.398684,,,0,1122723
1122724,1122724,AIZUYOKOTA,,,11227,7,fukushima kaneyama-machi onuma-gun yokota,139.435853,37.392353,,,0,1122724
1122725,1122725,AIZUOSHIO,,,11227,7,fukushima kaneyama-machi onuma-gun oshio,139.413044,37.392803,,,0,1122725
1122726,1122726,AIZUSHIOZAWA,,,11227,7,fukushima tadami-machi minamiaizu-gun shiozawa,139.355096,37.393599,,,0,1122726
1122727,1122727,AIZUGAMO,,,11227,7,fukushima tadami-machi minamiaizu-gun gamo,139.333213,37.381775,,,0,1122727
1122728,1122728,TADAMI,,,11227,7,fukushima tadami-machi minamiaizu-gun tadami,139.314783,37.350239,,,0,1122728
1122729,1122729,TAGOKURA,,,11227,7,fukushima tadami-machi minamiaizu-gun tagokura,139.255142,37.317869,8/29/1971,3/16/2013,2,1122729
1122730,1122730,OSHIRAKAWA,,,11227,15,niigata uonuma-shi oshirakawa,139.121373,37.341687,,,0,1122730
1122731,1122731,KAKINOKI,,,11227,15,niigata uonuma-shi anazawa,139.08933,37.341195,4/1/1987,3/14/2015,2,1122731
1122732,1122732,IRIHIROSE,,,11227,15,niigata uonuma-shi otochiyama,139.06599,37.358818,,,0,1122732
1122733,1122733,KAMIJO,,,11227,15,niigata uonuma-shi shibukawa,139.050698,37.346836,,,0,1122733
1122734,1122734,ECHIGOSUHARA,,,11227,15,niigata uonuma-shi suhara,139.017463,37.320591,,,0,1122734
1122735,1122735,UONUMATANAKA,,,11227,15,niigata uonuma-shi tanaka,138.992578,37.294413,,,0,1122735
1122736,1122736,ECHIGOHIROSE,,,11227,15,niigata uonuma-shi namiyanagi,138.981141,37.274363,,,0,1122736
1122737,1122737,YABUKAMI,,,11227,15,niigata uonuma-shi imaizumi,138.975698,37.256737,,,0,1122737
1122738,1122738,KOIDE,,,11227,15,niigata uonuma-shi yokkamachi,138.953526,37.233581,,,0,1122738
1122801,1122801,IWAKI,,,11228,7,fukushima iwaki-shi taira,140.892273,37.058241,,,0,1122801
1122802,1122802,AKAI,,,11228,7,fukushima iwaki-shi taira akai,140.866294,37.080631,,,0,1122802
1122803,1122803,OGAWAGO,,,11228,7,fukushima iwaki-shi ogawamachi takahagi,140.862514,37.126446,,,0,1122803
1122804,1122804,EDA,,,11228,7,fukushima iwaki-shi ogawamachi kamiogawa,140.82609,37.179389,,,0,1122804
1122805,1122805,KAWAMAE,,,11228,7,fukushima iwaki-shi kawamaemachi kawamae,140.750335,37.20559,,,0,1122805
1122806,1122806,NATSUI,,,11228,7,fukushima ono-machi tamura-gun natsui,140.662552,37.253108,,,0,1122806
1122807,1122807,ONONIIMACHI,,,11228,7,fukushima ono-machi tamura-gun yatsuzaku,140.63656,37.275819,,,0,1122807
1122808,1122808,KAMMATA,,,11228,7,fukushima tamura-shi takinemachi kammata,140.659487,37.324186,,,0,1122808
1122809,1122809,SUGAYA,,,11228,7,fukushima tamura-shi takinemachi sugaya,140.644185,37.351024,,,0,1122809
1122810,1122810,OGOSHI,,,11228,7,fukushima tamura-shi ogoemachi kamiogoe,140.630693,37.386746,,,0,1122810
1122811,1122811,IWAKITOKIWA,,,11228,7,fukushima tamura-shi funehikimachi imaizumi,140.605579,37.420611,,,0,1122811
1122812,1122812,FUNABIKI,,,11228,7,fukushima tamura-shi funehikimachi funehiki,140.574558,37.44291,,,0,1122812
1122813,1122813,KANAMETA,,,11228,7,fukushima tamura-shi funehikimachi kanameta,140.520773,37.453969,,,0,1122813
1122814,1122814,MIHARU,,,11228,7,fukushima miharu-machi tamura-gun hirasawa,140.479275,37.449841,,,0,1122814
1122815,1122815,MOGI,,,11228,7,fukushima koriyama-shi mogimachi,140.435074,37.416716,,,0,1122815
1122816,1123114,KORIYAMA,,,11228,7,fukushima koriyama-shi hiuchita,140.389363,37.398187,,,0,1122816
1123101,1123101,KUROISO,,,11231,9,tochigi nasushiobara-shi honcho,140.060204,36.970128,,,0,1123101
1123102,1123102,TAKAKU,,,11231,9,tochigi nasu-machi nasu-gun takakuko,140.087346,36.996572,,,0,1123102
1123103,1123103,KURODAHARA,,,11231,9,tochigi nasu-machi nasu-gun terakohei,140.119586,37.022848,,,0,1123103
1123104,1123104,TOYOHARA,,,11231,9,tochigi nasu-machi nasu-gun toyohara,140.155066,37.055014,,,0,1123104
1123105,1123105,SHIRASAKA,,,11231,7,fukushima shirakawa-shi shirasaka,140.184388,37.09457,,,0,1123105
1123106,1123106,SHINSHIRAKAWA,,,11231,7,fukushima nishigo-mura nishishirakawa-gun odakura,140.188969,37.12331,,,0,1123106
1123107,1123107,SHIRAKAWA,,,11231,7,fukushima shirakawa-shi kakunai,140.213742,37.129692,,,0,1123107
1123108,1123108,KUTANO,,,11231,7,fukushima shirakawa-shi kutano,140.259458,37.137048,,,0,1123108
1123109,1123109,IZUMISAKI,,,11231,7,fukushima izumizaki-mura nishishirakawa-gun izumizaki,140.299026,37.15835,,,0,1123109
1123110,1123110,YABUKI,,,11231,7,fukushima yabuki-machi nishishirakawa-gun nakamachi,140.327983,37.205286,,,0,1123110
1123111,1123111,KAGAMIISHI,,,11231,7,fukushima kagamiishi-machi iwase-gun asahimachi,140.346812,37.250733,,,0,1123111
1123112,1123112,SUKAGAWA,,,11231,7,fukushima sukagawa-shi nakayama,140.372014,37.300335,,,0,1123112
1123113,1123113,ASAKANAGAMORI,,,11231,7,fukushima koriyama-shi sasagawa,140.368943,37.356967,,,0,1123113
1123114,1123114,KORIYAMA,,,11231,7,fukushima koriyama-shi hiuchita,140.389363,37.398187,,,0,1123114
1123115,1123115,HIWADA,,,11231,7,fukushima koriyama-shi hiwadamachi,140.388333,37.446405,,,0,1123115
1123116,1123116,IOKAWA,,,11231,7,fukushima motomiya-shi arai,140.38785,37.482887,,,0,1123116
1123117,1123117,MOTOMIYA,,,11231,7,fukushima motomiya-shi motomiya kunawa,140.399534,37.514177,,,0,1123117
1123118,1123118,SUGITA,,,11231,7,fukushima nihommatsu-shi sugitamachi,140.413663,37.563307,,,0,1123118
1123119,1123119,NIHOMMATSU,,,11231,7,fukushima nihommatsu-shi motomachi,140.435389,37.589598,,,0,1123119
1123120,1123120,ADACHI,,,11231,7,fukushima nihommatsu-shi yui,140.466042,37.611724,,,0,1123120
1123121,1123121,MATSUKAWA,,,11231,7,fukushima fukushima-shi matsukawamachi,140.48442,37.653825,,,0,1123121
1123122,1123122,KANAYAGAWA,,,11231,7,fukushima fukushima-shi matsukawamachi,140.452244,37.680526,,,0,1123122
1123123,1123123,MINAMIFUKUSHIMA,,,11231,7,fukushima fukushima-shi nagaikawa,140.456074,37.723665,,,0,1123123
1123124,1123124,FUKUSHIMA,,,11231,7,fukushima fukushima-shi sakaemachi,140.45968,37.754123,,,0,1123124
1123125,1123125,HIGASHIFUKUSHIMA,,,11231,7,fukushima fukushima-shi miyashiro,140.478058,37.800447,,,0,1123125
1123126,1123126,DATE,,,11231,7,fukushima date-shi hosoya,140.493255,37.823917,,,0,1123126
1123127,1123127,KORI,,,11231,7,fukushima kori-machi date-gun minamihanda,140.517508,37.855258,,,0,1123127
1123128,1123128,FUJITA,,,11231,7,fukushima kunimi-machi date-gun yamazaki,140.539722,37.879062,,,0,1123128
1123129,1123129,KAIDA,,,11231,7,fukushima kunimi-machi date-gun kaida,140.58106,37.908226,,,0,1123129
1123130,1123130,KOSUGO,,,11231,4,miyagi shiroishi-shi kosugo goka,140.604572,37.933616,,,0,1123130
1123131,1123131,SHIRAISHI,,,11231,4,miyagi shiroishi-shi sawame,140.626164,38.003581,,,0,1123131
1123132,1123132,HIGASHISHIRAISHI,,,11231,4,miyagi shiroishi-shi shirakawa uchioya,140.651109,38.034935,,,0,1123132
1123133,1123133,KITASHIRAKAWA,,,11231,4,miyagi shiroishi-shi shirakawa tsuda,140.692613,38.032607,,,0,1123133
1123134,1123134,OKAWARA,,,11231,4,miyagi ogawara-machi shibata-gun oya,140.740142,38.047491,,,0,1123134
1123135,1123135,FUNAOKA,,,11231,4,miyagi shibata-machi shibata-gun funaoka,140.767366,38.059298,,,0,1123135
1123136,1123136,TSUKINOKI,,,11231,4,miyagi shibata-machi shibata-gun tsukinoki,140.809992,38.07864,,,0,1123136
1123137,1123137,IWANUMA,,,11231,4,miyagi iwanuma-shi tateshita,140.863783,38.11205,,,0,1123137
1123138,1123138,TATEKOSHI,,,11231,4,miyagi natori-shi uematsu,140.880208,38.142987,,,0,1123138
1123139,1123139,NATORI,,,11231,4,miyagi natori-shi masuda,140.882753,38.173017,,,0,1123139
1123140,1123140,MINAMISENDAI,,,11231,4,miyagi taihaku-ku sendai-shi nakadamachi,140.883296,38.197384,,,0,1123140
1123141,1123141,TAISHIDO,,,11231,4,miyagi taihaku-ku sendai-shi taishido,140.883436,38.21711,,,0,1123141
1123142,1123142,NAGAMACHI,,,11231,4,miyagi taihaku-ku sendai-shi nagamachi,140.885986,38.226797,,,0,1123142
1123143,1123143,SENDAI,,,11231,4,miyagi aoba-ku sendai-shi chuo,140.882158,38.260027,,,0,1123143
1123144,1123144,HIGASHISENDAI,,,11231,4,miyagi miyagino-ku sendai-shi higashisendai,140.920204,38.276512,,,0,1123144
1123145,1123145,IWAKIRI,,,11231,4,miyagi miyagino-ku sendai-shi iwakiri,140.954617,38.300773,,,0,1123145
1123146,1123146,SHINRIFU,,,11231,4,miyagi rifu-cho miyagi-gun,140.972609,38.317059,,,0,1123146
1123147,1123147,RIFU,,,11231,4,miyagi rifu-cho miyagi-gun morigo,140.984652,38.329483,,,0,1123147
1123148,1123148,RIKUZENSANNO,,,11231,4,miyagi tagajo-shi sanno,140.97917,38.299586,,,0,1123148
1123149,1123149,KOFUTAGAJO,,,11231,4,miyagi tagajo-shi ukishima,140.99411,38.300933,,,0,1123149
1123150,1123150,SHIOGAMA,,,11231,4,miyagi shiogama-shi higashitamagawacho,141.009564,38.309584,,,0,1123150
1123151,1123151,MATSUSHIMA,,,11231,4,miyagi matsushima-machi miyagi-gun matsushima,141.065982,38.379892,,,0,1123151
1123152,1123152,ATAGO,,,11231,4,miyagi matsushima-machi miyagi-gun matsushima,141.065,38.397371,,,0,1123152
1123153,1123153,SHINAINUMA,,,11231,4,miyagi matsushima-machi miyagi-gun hataya,141.082408,38.431539,,,0,1123153
1123154,1123154,KASHIMADAI,,,11231,4,miyagi osaki-shi kashimadai hirawata,141.097965,38.474708,,,0,1123154
1123155,1123155,MATSUYAMAMACHI,,,11231,4,miyagi osaki-shi matsuyama kanaya,141.075187,38.512332,,,0,1123155
1123156,1123156,KOGOTA,,,11231,4,miyagi misato-machi toda-gun fujigasaki,141.064355,38.541111,,,0,1123156
1123157,1123157,TAJIRI,,,11231,4,miyagi osaki-shi tajiri numabe,141.058912,38.596246,,,0,1123157
1123158,1123158,SEMINE,,,11231,4,miyagi kurihara-shi semine shimoda,141.07383,38.655153,,,0,1123158
1123159,1123159,UMEKESAWA,,,11231,4,miyagi tome-shi hasamacho nitta,141.085278,38.681678,,,0,1123159
1123160,1123160,SHINDEN,,,11231,4,miyagi tome-shi hasamacho nitta,141.119428,38.711475,,,0,1123160
1123161,1123161,ISHIKOSHI,,,11231,4,miyagi tome-shi ishikoshimachi minamigo,141.15906,38.768778,,,0,1123161
1123162,1123162,YUSHIMA,,,11231,3,iwate ichinoseki-shi hanaizumicho yushima,141.175706,38.797113,,,0,1123162
1123163,1123163,HANAIZUMI,,,11231,3,iwate ichinoseki-shi hanaizumicho hanaizumi,141.180013,38.83331,,,0,1123163
1123164,1123164,SHIMIZUHARA,,,11231,3,iwate ichinoseki-shi hanaizumicho hanaizumi,141.156576,38.854915,,,0,1123164
1123165,1123165,ARIKABE,,,11231,4,miyagi kurihara-shi kannari arikabe,141.120994,38.867371,,,0,1123165
1123166,1123166,ICHINOSEKI,,,11231,3,iwate ichinoseki-shi ekimae,141.138177,38.926514,,,0,1123166
1123167,1123167,YAMANOME,,,11231,3,iwate ichinoseki-shi yamanomemachi,141.131921,38.951253,,,0,1123167
1123168,1123168,HIRAIZUMI,,,11231,3,iwate hiraizumi-cho nishiiwai-gun hiraizumi,141.117786,38.987935,,,0,1123168
1123169,1123169,MAEZAWA,,,11231,3,iwate oshu-shi maesawaku akatsura,141.12624,39.048686,,,0,1123169
1123170,1123170,RIKUCHUORII,,,11231,3,iwate oshu-shi mizusawaku shinjo,141.140864,39.094185,,,0,1123170
1123171,1123171,MIZUSAWA,,,11231,3,iwate oshu-shi mizusawaku nakamachi,141.146395,39.138998,,,0,1123171
1123172,1123172,KINKEZAKI,,,11231,3,iwate kanegasaki-cho isawa-gun nishine,141.112894,39.199615,,,0,1123172
1123173,1123173,ROKUHARA,,,11231,3,iwate kanegasaki-cho isawa-gun mikajiri,141.097605,39.227894,,,0,1123173
1123174,1123174,HOKUJO,,,11231,3,iwate kitakami-shi odori,141.121221,39.281196,,,0,1123174
1123175,1123175,MURASAKINO,,,11231,3,iwate kitakami-shi iitoyo,141.120442,39.323027,,,0,1123175
1123176,1123176,HANAMAKI,,,11231,3,iwate hanamaki-shi odori,141.110458,39.393182,,,0,1123176
1123177,1123177,HANAMAKIKUKO,,,11231,3,iwate hanamaki-shi nimaibashi,141.127625,39.442639,,,0,1123177
1123178,1123178,ISHIDORIYA,,,11231,3,iwate hanamaki-shi ishidoriyacho kochi,141.146861,39.490919,,,0,1123178
1123179,1123179,HITSUME,,,11231,3,iwate shiwa-cho shiwa-gun kitahizume,141.160637,39.538734,,,0,1123179
1123180,1123180,SHIWACHUO,,,11231,3,iwate shiwa-cho shiwa-gun hizume,141.15995,39.5549,,,0,1123180
1123181,1123181,FURUTACHI,,,11231,3,iwate shiwa-cho shiwa-gun nakajima,141.154575,39.580844,,,0,1123181
1123182,1123182,YAHABA,,,11231,3,iwate yahaba-cho shiwa-gun matabeeshinden,141.148299,39.613293,,,0,1123182
1123183,1123183,IWATEIIOKA,,,11231,3,iwate morioka-shi nagai,141.146861,39.65373,,,0,1123183
1123184,1123184,SEMBOKUCHO,,,11231,3,iwate morioka-shi semboku,141.148814,39.687919,,,0,1123184
1123185,1123185,MORIOKA,,,11231,3,iwate morioka-shi moriokaekimaedori,141.136599,39.701547,,,0,1123185
1130101,1130101,TOKYO,,,11301,13,tokyo chiyoda-ku marunochi,139.766103,35.681391,,,0,1130101
1130102,1130102,SHIMBASHI,,,11301,13,tokyo minato-ku shimbashi,139.758587,35.666195,,,0,1130102
1130103,1130103,SHINAGAWA,,,11301,13,tokyo minato-ku takanawa,139.738999,35.62876,,,0,1130103
1130104,1130104,KAWASAKI,,,11301,14,kanagawa kawasaki-ku kawasaki-shi ekimaehoncho,139.697485,35.531311,,,0,1130104
1130105,1130105,YOKOHAMA,,,11301,14,kanagawa nishi-ku yokohama-shi takashima,139.622704,35.466195,,,0,1130105
1130106,1130106,TOTSUKA,,,11301,14,kanagawa totsuka-ku yokohama-shi totsukacho,139.534282,35.400432,,,0,1130106
1130107,1130107,OBUNE,,,11301,14,kanagawa kamakura-shi ofuna,139.531127,35.353466,,,0,1130107
1130108,1130108,FUJISAWA,,,11301,14,kanagawa fujisawa-shi fujisawa,139.487293,35.338882,,,0,1130108
1130109,1130109,TSUJIDO,,,11301,14,kanagawa fujisawa-shi tsujido,139.447106,35.336847,,,0,1130109
1130110,1130110,CHIGASAKI,,,11301,14,kanagawa chigasaki-shi motomachi,139.407197,35.330741,,,0,1130110
1130111,1130111,HIRATSUKA,,,11301,14,kanagawa hiratsuka-shi takaracho,139.349063,35.327647,,,0,1130111
1130112,1130112,OISO,,,11301,14,kanagawa oiso-machi naka-gun higashikoiso,139.313388,35.311299,,,0,1130112
1130113,1130113,NINOMIYA,,,11301,14,kanagawa ninomiya-machi naka-gun ninomiya,139.256925,35.298644,,,0,1130113
1130114,1130114,KOZU,,,11301,14,kanagawa odawara-shi kozu,139.212932,35.280832,,,0,1130114
1130115,1130115,KAMONOMIYA,,,11301,14,kanagawa odawara-shi kamonomiya,139.180147,35.275744,,,0,1130115
1130116,1130116,ODAWARA,,,11301,14,kanagawa odawara-shi sakaecho,139.155772,35.256225,,,0,1130116
1130117,1130117,HAYAKAWA,,,11301,14,kanagawa odawara-shi hayakawa,139.145014,35.238875,,,0,1130117
1130118,1130118,NEBUKAWA,,,11301,14,kanagawa odawara-shi nebukawa,139.138504,35.202455,,,0,1130118
1130119,1130119,MANAZURU,,,11301,14,kanagawa manazuru-machi ashigarashimo-gun manatsuru,139.132148,35.156837,,,0,1130119
1130120,1130120,YUGAWARA,,,11301,14,kanagawa yugawara-machi ashigarashimo-gun miyashita,139.102142,35.146178,,,0,1130120
1130121,1130121,ATAMI,,,11301,22,shizuoka atami-shi taharahoncho,139.077679,35.103573,,,0,1130121
1130201,1130201,OSAKI,,,11302,13,tokyo shinagawa-ku osaki,139.728439,35.619772,2/25/1901,,0,1130201
1130202,1130202,GOTANDA,,,11302,13,tokyo shinagawa-ku higashigotanda,139.723822,35.625974,10/15/1911,,0,1130202
1130203,1130203,MEGURO,,,11302,13,tokyo shinagawa-ku kamiosaki,139.715775,35.633923,3/16/1885,,0,1130203
1130204,1130204,EBISU,,,11302,13,tokyo shibuya-ku ebisuminami,139.71007,35.646685,2/25/1901,,0,1130204
1130205,1130205,SHIBUYA,,,11302,13,tokyo shibuya-ku dogenzaka,139.701238,35.658871,3/1/1885,,0,1130205
1130206,1130206,HARAJUKU,,,11302,13,tokyo shibuya-ku jingumae,139.702592,35.670646,10/30/1906,,0,1130206
1130207,1130207,YOYOGI,,,11302,13,tokyo shibuya-ku yoyogi,139.702042,35.683061,9/23/1906,,0,1130207
1130208,1130208,SHINJUKU,,,11302,13,tokyo shinjuku-ku shinjuku,139.700464,35.689729,3/1/1885,,0,1130208
1130209,1130209,SHINOKUBO,,,11302,13,tokyo shinjuku-ku hyakunincho,139.700261,35.700875,11/15/1914,,0,1130209
1130210,1130210,TAKADANOBABA,,,11302,13,tokyo shinjuku-ku takadanobaba,139.703715,35.712677,9/15/1910,,0,1130210
1130211,1130211,MEJIRO,,,11302,13,tokyo toshima-ku mejiro,139.706228,35.720476,3/16/1885,,0,1130211
1130212,1130212,IKEBUKURO,,,11302,13,tokyo toshima-ku minamiikebukuro,139.711086,35.730256,4/1/1903,,0,1130212
1130213,1130213,OTSUKA,,,11302,13,tokyo toshima-ku minamiotsuka,139.728584,35.731412,4/1/1903,,0,1130213
1130214,1130214,SUGAMO,,,11302,13,tokyo toshima-ku sugamo,139.739303,35.733445,4/1/1903,,0,1130214
1130215,1130215,KOMAGOME,,,11302,13,tokyo toshima-ku komagome,139.748053,35.736825,11/15/1910,,0,1130215
1130216,1130216,TABATA,,,11302,13,tokyo kita-ku higashitabata,139.761229,35.737781,4/1/1896,,0,1130216
1130217,1130217,NISHINIPPORI,,,11302,13,tokyo arakawa-ku nishinippori,139.766857,35.731954,4/20/1971,,0,1130217
1130218,1130218,NIPPORI,,,11302,13,tokyo arakawa-ku nishinippori,139.771287,35.727908,4/1/1905,,0,1130218
1130219,1130219,UGUISUDANI,,,11302,13,tokyo taito-ku negishi,139.778015,35.721484,7/11/1912,,0,1130219
1130220,1130220,UENO,,,11302,13,tokyo taito-ku ueno,139.777043,35.71379,7/28/1883,,0,1130220
1130221,1130221,OKACHIMACHI,,,11302,13,tokyo taito-ku ueno,139.774727,35.707282,11/1/1925,,0,1130221
1130222,1130222,AKIHABARA,,,11302,13,tokyo chiyoda-ku sotokanda,139.773288,35.698619,11/1/1890,,0,1130222
1130223,1130223,KANDA,,,11302,13,tokyo chiyoda-ku kajicho,139.770641,35.691173,3/1/1919,,0,1130223
1130224,1130101,TOKYO,,,11302,13,tokyo chiyoda-ku marunochi,139.766103,35.681391,12/20/1914,,0,1130224
1130225,1130225,YURAKUCHO,,,11302,13,tokyo chiyoda-ku yurakucho,139.763806,35.675441,6/25/1910,,0,1130225
1130226,1130102,SHIMBASHI,,,11302,13,tokyo minato-ku shimbashi,139.758587,35.666195,12/16/1909,,0,1130226
1130227,1130227,HAMAMATSUCHO,,,11302,13,tokyo minato-ku kaigan,139.757135,35.655391,12/16/1909,,0,1130227
1130228,1130228,TAMACHI,,,11302,13,tokyo minato-ku shiba,139.747575,35.645736,12/16/1906,,0,1130228
1130229,1130103,SHINAGAWA,,,11302,13,tokyo minato-ku takanawa,139.738999,35.62876,6/12/1872,,0,1130229
1130301,1130104,KAWASAKI,,,11303,14,kanagawa kawasaki-ku kawasaki-shi ekimaehoncho,139.697485,35.531311,,,0,1130301
1130302,1130302,SHITTE,,,11303,14,kanagawa saiwai-ku kawasaki-shi minamisaiwaicho,139.684233,35.530939,,,0,1130302
1130303,1130303,YAKO,,,11303,14,kanagawa tsurumi-ku yokohama-shi yako,139.68055,35.539408,,,0,1130303
1130304,1130304,KASHIMADA,,,11303,14,kanagawa saiwai-ku kawasaki-shi kashimada,139.674964,35.551459,,,0,1130304
1130305,1130305,HIRAMA,,,11303,14,kanagawa nakahara-ku kawasaki-shi tajiricho,139.671039,35.560565,,,0,1130305
1130306,1130306,MUKAIGAWARA,,,11303,14,kanagawa nakahara-ku kawasaki-shi shimonumabe,139.66725,35.572891,,,0,1130306
1130307,1130307,MUSASHIKOSUGI,,,11303,14,kanagawa nakahara-ku kawasaki-shi kosugimachi,139.65963,35.57669,4/1/1944,,0,1130307
1130308,1130308,MUSASHINAKAHARA,,,11303,14,kanagawa nakahara-ku kawasaki-shi kamikodanaka,139.640613,35.581498,,,0,1130308
1130309,1130309,MUSASHISHINJO,,,11303,14,kanagawa nakahara-ku kawasaki-shi kamishinjo,139.629419,35.587369,,,0,1130309
1130310,1130310,MUSASHIMIZONOKUCHI,,,11303,14,kanagawa takatsu-ku kawasaki-shi mizonokuchi,139.61139,35.598923,,,0,1130310
